40.907208,-73.109592
40.907224,-73.109617
40.907274,-73.109667
40.907282,-73.109704
40.907366,-73.109808
40.907425,-73.10986
40.907503,-73.109878
40.907544,-73.109882
40.907571,-73.109884
40.907621,-73.109864
40.907688,-73.109862
40.907729,-73.109859
40.907761,-73.109871
40.907754,-73.109884
40.907754,-73.109884
40.907787,-73.109908
40.907787,-73.109908
40.90781,-73.10993
40.907832,-73.109955
40.907882,-73.109993
40.90791,-73.110016
40.907924,-73.11004
40.90793,-73.110068
40.90795,-73.11015
40.907948,-73.11018
40.90795,-73.110213
40.907948,-73.110291
40.907947,-73.110324
40.907944,-73.110357
40.907938,-73.110437
40.907931,-73.11047
40.907926,-73.110501
40.907929,-73.110576
40.907935,-73.110611
40.907941,-73.110645
40.907942,-73.11072
40.907936,-73.110747
40.907929,-73.110776
40.907914,-73.110858
40.907905,-73.110891
40.907907,-73.110958
40.90791,-73.111002
40.907917,-73.111034
40.90793,-73.111124
40.90793,-73.111124
40.907978,-73.111236
40.908002,-73.1113
40.908003,-73.111334
40.908015,-73.11138
40.908047,-73.11143
40.908149,-73.111498
40.908171,-73.111512
40.908205,-73.111539
40.908247,-73.111563
40.908281,-73.111586
40.908312,-73.111596
40.908371,-73.111639
40.908413,-73.111686
40.908496,-73.11175
40.90852,-73.111775
40.908554,-73.111809
40.908611,-73.111821
40.908803,-73.111942
40.908845,-73.112004
40.908845,-73.111999
40.908821,-73.111985
40.908813,-73.111978
40.908821,-73.111946
40.908819,-73.111969
40.908807,-73.11197
40.908782,-73.111977
40.908785,-73.111978
40.908792,-73.111968
40.90879,-73.11197
40.908792,-73.111959
40.908796,-73.111973
40.908795,-73.111974
40.908785,-73.111986
40.908771,-73.112019
40.908755,-73.112065
40.908735,-73.112123
40.908725,-73.112152
40.90871,-73.112196
40.90871,-73.112267
40.908727,-73.112281
40.908791,-73.11233
40.908831,-73.112358
40.908883,-73.11239
40.908908,-73.112403
40.908945,-73.112422
40.909021,-73.112482
40.909043,-73.112496
40.909084,-73.112519
40.909107,-73.112529
40.909143,-73.112544
40.909215,-73.112591
40.909238,-73.112608
40.909272,-73.112638
40.909292,-73.112651
40.909337,-73.112695
40.909356,-73.112714
40.909401,-73.112755
40.909425,-73.112782
40.909458,-73.112812
40.909499,-73.112838
40.909533,-73.112858
40.909558,-73.112869
40.909606,-73.112887
40.90966,-73.112908
40.909701,-73.112946
40.909727,-73.112955
40.909754,-73.112971
40.909803,-73.112995
40.909824,-73.113004
40.909852,-73.113013
40.909871,-73.113025
40.909929,-73.113066
40.909953,-73.113078
40.909977,-73.113095
40.910017,-73.113134
40.910037,-73.113138
40.910055,-73.113143
40.910153,-73.113171
40.910213,-73.113206
40.910263,-73.113245
40.910282,-73.113269
40.910345,-73.113374
40.910346,-73.113428
40.910362,-73.113451
40.910402,-73.113519
40.910418,-73.113552
40.910431,-73.113579
40.910435,-73.113651
40.910441,-73.113681
40.910447,-73.113714
40.910468,-73.113796
40.910472,-73.113828
40.910477,-73.113859
40.910482,-73.113938
40.910482,-73.11397
40.910487,-73.114001
40.910502,-73.114095
40.910499,-73.114128
40.910502,-73.114176
40.910504,-73.114228
40.910507,-73.114315
40.910515,-73.1144
40.910523,-73.114426
40.910526,-73.114475
40.910562,-73.11453
40.910571,-73.114568
40.910571,-73.114602
40.910567,-73.114664
40.910567,-73.114742
40.910568,-73.114768
40.910568,-73.114809
40.910573,-73.114839
40.910588,-73.114934
40.910595,-73.114968
40.910603,-73.115045
40.910605,-73.115068
40.910612,-73.115094
40.91062,-73.115181
40.91064,-73.115248
40.910676,-73.115395
40.910714,-73.115487
40.91073,-73.115535
40.910748,-73.115615
40.910756,-73.115668
40.910759,-73.115714
40.910766,-73.115819
40.910775,-73.115836
40.910794,-73.115841
40.910819,-73.115874
40.910832,-73.115914
40.910849,-73.115957
40.910873,-73.115977
40.910898,-73.116006
40.910926,-73.116041
40.910938,-73.116077
40.910973,-73.116142
40.911001,-73.116179
40.911007,-73.116212
40.911024,-73.11631
40.911037,-73.116327
40.911076,-73.116442
40.911081,-73.116476
40.911088,-73.116554
40.911093,-73.116613
40.911093,-73.116613
40.911082,-73.116686
40.911113,-73.116676
40.911118,-73.116686
40.911121,-73.116695
40.911118,-73.116693
40.911127,-73.116742
40.911087,-73.116842
40.911067,-73.116921
40.911066,-73.116953
40.911075,-73.117014
40.911087,-73.117059
40.911087,-73.117151
40.911092,-73.117229
40.911092,-73.117276
40.911091,-73.117344
40.911082,-73.117368
40.911061,-73.117353
40.911057,-73.117357
40.911036,-73.117581
40.911038,-73.117626
40.91104,-73.117669
40.911042,-73.117699
40.911046,-73.117758
40.911056,-73.117817
40.911056,-73.117817
40.9111,-73.117974
40.911092,-73.11804
40.911066,-73.11807
40.91103,-73.118086
40.91098,-73.118106
40.910976,-73.118106
40.910937,-73.118177
40.910897,-73.118297
40.910882,-73.118382
40.910923,-73.118429
40.911059,-73.11843
40.911093,-73.118482
40.911125,-73.118577
40.911148,-73.118652
40.911183,-73.118764
40.911191,-73.118795
40.911201,-73.118859
40.911201,-73.118902
40.911208,-73.119
40.911209,-73.119043
40.911207,-73.119066
40.9112,-73.119123
40.911194,-73.11917
40.911201,-73.119198
40.911213,-73.119261
40.911218,-73.119304
40.911222,-73.119334
40.911237,-73.119404
40.911243,-73.119445
40.911233,-73.119469
40.911225,-73.119585
40.911219,-73.119626
40.911228,-73.119684
40.911249,-73.119739
40.911248,-73.119788
40.911258,-73.119829
40.911272,-73.119867
40.911301,-73.119915
40.911319,-73.11995
40.911333,-73.120012
40.911328,-73.120051
40.911331,-73.120079
40.911335,-73.120142
40.911373,-73.120224
40.911389,-73.120294
40.911389,-73.120336
40.911389,-73.120336
40.911382,-73.12038
40.911382,-73.12038
40.911381,-73.120428
40.911392,-73.120473
40.911407,-73.120519
40.911443,-73.120548
40.911463,-73.120601
40.911511,-73.120631
40.911559,-73.120618
40.911581,-73.12062
40.911605,-73.120637
40.911621,-73.120652
40.911654,-73.120685
40.911661,-73.120705
40.911664,-73.120816
40.911674,-73.120869
40.91168,-73.120907
40.911689,-73.120928
40.911706,-73.121033
40.911717,-73.121071
40.911733,-73.121107
40.911773,-73.121137
40.911823,-73.121164
40.911864,-73.121181
40.911905,-73.1212
40.911955,-73.121226
40.911955,-73.121226
40.911965,-73.121231
40.911965,-73.121231
40.911979,-73.121233
40.912047,-73.121239
40.912085,-73.121243
40.912128,-73.121249
40.912136,-73.121254
40.912143,-73.121251
40.91216,-73.121257
40.912192,-73.121264
40.912251,-73.12131
40.912321,-73.121338
40.912357,-73.121351
40.912351,-73.121355
40.912364,-73.121368
40.912373,-73.121366
40.912404,-73.121373
40.912492,-73.121424
40.912531,-73.121476
40.912539,-73.121502
40.912534,-73.121532
40.912541,-73.121658
40.912555,-73.121694
40.912576,-73.121722
40.912615,-73.12178
40.912586,-73.121789
40.912555,-73.121792
40.907234,-73.109219
40.907233,-73.109242
40.907221,-73.109255
40.907154,-73.109344
40.907175,-73.109408
40.907187,-73.109428
40.907201,-73.109465
40.907195,-73.109522
40.907205,-73.10955
40.907214,-73.109583
40.907235,-73.109598
40.907263,-73.109638
40.907272,-73.109688
40.907282,-73.109717
40.907348,-73.10978
40.907371,-73.109789
40.907405,-73.109792
40.907452,-73.109781
40.907473,-73.109773
40.9075,-73.109768
40.907544,-73.109781
40.907562,-73.109772
40.907593,-73.109767
40.90764,-73.109771
40.907665,-73.109774
40.907709,-73.109794
40.907711,-73.109798
40.907719,-73.109808
40.907759,-73.109872
40.907814,-73.10996
40.90782,-73.109996
40.907823,-73.110034
40.907845,-73.110127
40.907864,-73.110144
40.907864,-73.110144
40.907883,-73.110146
40.907883,-73.110146
40.907925,-73.110168
40.907944,-73.110189
40.907986,-73.110287
40.907992,-73.110326
40.907993,-73.110344
40.908023,-73.110421
40.908024,-73.110446
40.908027,-73.110473
40.90802,-73.110559
40.908019,-73.110621
40.908013,-73.110712
40.908012,-73.110747
40.907989,-73.110857
40.907988,-73.110887
40.907986,-73.110931
40.907989,-73.111036
40.90799,-73.111065
40.907992,-73.11112
40.90801,-73.111191
40.908037,-73.111293
40.908042,-73.11133
40.90805,-73.111387
40.908078,-73.111414
40.908096,-73.111434
40.908165,-73.1115
40.908195,-73.111524
40.908213,-73.111539
40.90826,-73.111563
40.908293,-73.111578
40.908311,-73.111592
40.908372,-73.111638
40.908372,-73.111638
40.908384,-73.111659
40.908384,-73.111659
40.908402,-73.111674
40.908477,-73.111704
40.90856,-73.111719
40.908584,-73.111721
40.908606,-73.111739
40.908659,-73.111778
40.908676,-73.111804
40.908698,-73.11184
40.908742,-73.111867
40.908775,-73.111907
40.908791,-73.111934
40.908799,-73.111969
40.908786,-73.111991
40.908801,-73.111976
40.908801,-73.111976
40.908805,-73.111966
40.908805,-73.111966
40.908808,-73.111967
40.908811,-73.11195
40.908785,-73.112012
40.908763,-73.112066
40.908748,-73.1121
40.908738,-73.112121
40.908736,-73.112167
40.90874,-73.112199
40.908743,-73.112212
40.908739,-73.112218
40.908751,-73.112242
40.908771,-73.112255
40.908786,-73.112262
40.908855,-73.112287
40.908886,-73.112308
40.908915,-73.112329
40.908971,-73.112398
40.908994,-73.112412
40.909032,-73.112423
40.909073,-73.112442
40.909103,-73.112457
40.909122,-73.112469
40.909139,-73.112485
40.909196,-73.112521
40.909223,-73.11254
40.909245,-73.112564
40.909284,-73.112613
40.909295,-73.11263
40.909318,-73.11265
40.909356,-73.112677
40.909384,-73.112699
40.909407,-73.112714
40.909479,-73.112772
40.909528,-73.112807
40.909563,-73.112839
40.909596,-73.112856
40.90962,-73.112863
40.909642,-73.112874
40.909686,-73.112902
40.909708,-73.112917
40.909744,-73.11294
40.909791,-73.112977
40.909818,-73.112991
40.909847,-73.113002
40.909905,-73.113032
40.909924,-73.113048
40.909957,-73.113061
40.910013,-73.113083
40.910052,-73.113098
40.910081,-73.1131
40.910104,-73.113098
40.910137,-73.113123
40.910156,-73.113136
40.910177,-73.113145
40.910233,-73.113166
40.910253,-73.11318
40.910278,-73.113212
40.910288,-73.113289
40.910315,-73.113366
40.910346,-73.113437
40.910357,-73.113473
40.910373,-73.113512
40.910401,-73.113559
40.910419,-73.113625
40.910454,-73.113841
40.910461,-73.113853
40.910463,-73.113875
40.910468,-73.113944
40.910475,-73.11397
40.91048,-73.114094
40.910487,-73.114156
40.910493,-73.114199
40.910493,-73.114242
40.910506,-73.11435
40.910515,-73.114406
40.91053,-73.114472
40.910543,-73.114518
40.91055,-73.114544
40.910556,-73.114574
40.910575,-73.114614
40.910599,-73.114609
40.910677,-73.114647
40.910714,-73.114713
40.910726,-73.114736
40.910769,-73.114785
40.910802,-73.114835
40.910828,-73.11487
40.910861,-73.114958
40.910878,-73.115011
40.910883,-73.115038
40.910892,-73.115093
40.910891,-73.115137
40.910891,-73.115137
40.910897,-73.115166
40.910897,-73.115166
40.910905,-73.115203
40.910911,-73.115308
40.910911,-73.115348
40.910896,-73.115441
40.910896,-73.115536
40.9109,-73.115608
40.910906,-73.115658
40.910909,-73.115694
40.910919,-73.115756
40.910921,-73.115803
40.910924,-73.115835
40.910921,-73.115899
40.910913,-73.115947
40.910895,-73.115973
40.910883,-73.116004
40.910879,-73.116028
40.910869,-73.11604
40.910806,-73.116038
40.910814,-73.11606
40.910822,-73.116106
40.91082,-73.11618
40.910822,-73.116216
40.910832,-73.11628
40.910854,-73.116394
40.910859,-73.116434
40.910863,-73.116455
40.91087,-73.116512
40.910872,-73.116568
40.910877,-73.116607
40.910883,-73.116667
40.910882,-73.116702
40.910876,-73.116742
40.910879,-73.11677
40.910894,-73.116841
40.910891,-73.116886
40.910883,-73.116915
40.910873,-73.116957
40.910861,-73.116994
40.910844,-73.117145
40.910841,-73.117183
40.910843,-73.117273
40.910868,-73.117337
40.910906,-73.117337
40.910927,-73.117347
40.910934,-73.117384
40.91094,-73.117437
40.910953,-73.117505
40.910965,-73.117549
40.910984,-73.117636
40.910996,-73.117696
40.911015,-73.117707
40.911016,-73.117705
40.911026,-73.11775
40.911045,-73.117741
40.91106,-73.11777
40.911085,-73.117852
40.911091,-73.117912
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911097,-73.117962
40.911079,-73.118419
40.911091,-73.118428
40.911097,-73.118484
40.911106,-73.118531
40.911114,-73.118571
40.911122,-73.118611
40.911129,-73.118654
40.911135,-73.118684
40.911159,-73.118795
40.911155,-73.118845
40.911157,-73.118893
40.911153,-73.118947
40.911148,-73.118995
40.911158,-73.119045
40.911163,-73.11909
40.911161,-73.119133
40.911168,-73.119178
40.911172,-73.119232
40.911181,-73.119285
40.911193,-73.11934
40.911209,-73.119389
40.91122,-73.119455
40.911232,-73.11953
40.911241,-73.119577
40.911255,-73.119605
40.911266,-73.119673
40.911266,-73.119705
40.911269,-73.119736
40.911282,-73.119779
40.911291,-73.119835
40.911301,-73.119892
40.911305,-73.119922
40.9113,-73.119996
40.911289,-73.120044
40.911286,-73.120072
40.911305,-73.120147
40.911309,-73.120176
40.911315,-73.120227
40.911322,-73.120273
40.91133,-73.120312
40.911365,-73.120375
40.911359,-73.120369
40.911353,-73.120371
40.911363,-73.120398
40.911374,-73.12043
40.911393,-73.120486
40.911436,-73.120575
40.911457,-73.120568
40.911457,-73.120529
40.911504,-73.120544
40.911564,-73.120594
40.91162,-73.120601
40.911639,-73.120633
40.911653,-73.120657
40.911653,-73.120751
40.911661,-73.12081
40.911674,-73.120886
40.911694,-73.120918
40.911707,-73.120945
40.911708,-73.12096
40.911713,-73.120998
40.911718,-73.121047
40.911736,-73.12113
40.911772,-73.121133
40.911813,-73.121154
40.911841,-73.121185
40.911885,-73.121243
40.911975,-73.121272
40.912016,-73.121293
40.912051,-73.121314
40.912123,-73.121382
40.912139,-73.121392
40.912125,-73.121415
40.912106,-73.12143
40.912059,-73.121552
40.912059,-73.121626
40.912079,-73.121718
40.912077,-73.121758
40.912078,-73.121805
40.912126,-73.121895
40.912139,-73.121874
40.912151,-73.121857
40.90727,-73.109116
40.907257,-73.109118
40.90725,-73.109115
40.907239,-73.109115
40.907237,-73.109111
40.907229,-73.109116
40.907174,-73.109153
40.907162,-73.109162
40.907139,-73.109157
40.907115,-73.109176
40.907108,-73.10919
40.907106,-73.109197
40.907112,-73.109231
40.907134,-73.10926
40.907154,-73.109297
40.907165,-73.109396
40.907168,-73.109436
40.90717,-73.109478
40.907196,-73.109557
40.907216,-73.109584
40.907239,-73.109635
40.90729,-73.109725
40.90731,-73.109759
40.907334,-73.109788
40.907415,-73.109833
40.907435,-73.109826
40.907485,-73.109812
40.907501,-73.109818
40.907518,-73.109823
40.907574,-73.109834
40.907587,-73.109814
40.9076,-73.10981
40.907622,-73.10983
40.907634,-73.109864
40.907665,-73.109915
40.90771,-73.109923
40.907733,-73.109948
40.907832,-73.110045
40.907846,-73.110078
40.90788,-73.110138
40.907904,-73.11019
40.907924,-73.110219
40.907944,-73.110282
40.90795,-73.110308
40.90796,-73.110345
40.907965,-73.110399
40.907961,-73.11043
40.90796,-73.110478
40.907963,-73.110554
40.907966,-73.110589
40.907968,-73.110636
40.907957,-73.110699
40.907953,-73.110734
40.907944,-73.11079
40.907938,-73.110865
40.907935,-73.110902
40.907931,-73.110954
40.907929,-73.111019
40.907925,-73.11105
40.907949,-73.111088
40.907956,-73.111164
40.907961,-73.111204
40.90797,-73.11124
40.907978,-73.111327
40.907983,-73.11136
40.907989,-73.111389
40.907988,-73.11146
40.907974,-73.111505
40.90798,-73.11158
40.907989,-73.111615
40.907998,-73.111653
40.907998,-73.111653
40.908025,-73.111733
40.908025,-73.111733
40.908048,-73.111758
40.908069,-73.111778
40.908069,-73.111778
40.908116,-73.111836
40.908116,-73.111836
40.908135,-73.11186
40.908156,-73.11188
40.908211,-73.111925
40.908225,-73.111956
40.908239,-73.111987
40.908281,-73.112048
40.908302,-73.112068
40.908323,-73.112086
40.90838,-73.112129
40.908406,-73.112146
40.908502,-73.112204
40.908529,-73.112216
40.908582,-73.112223
40.90862,-73.112227
40.908688,-73.112268
40.908702,-73.112312
40.9087,-73.112342
40.908668,-73.112389
40.908652,-73.112429
40.908642,-73.112456
40.90862,-73.112508
40.908611,-73.112538
40.908597,-73.112585
40.908584,-73.112649
40.908579,-73.112682
40.908581,-73.112734
40.908565,-73.112835
40.908561,-73.112885
40.908562,-73.11296
40.908553,-73.113046
40.908548,-73.113113
40.908541,-73.113194
40.908548,-73.113258
40.908564,-73.113341
40.908577,-73.113415
40.908583,-73.113453
40.908594,-73.113504
40.908625,-73.113548
40.908657,-73.113544
40.908687,-73.113542
40.90875,-73.113546
40.908771,-73.113553
40.908792,-73.113567
40.908838,-73.113621
40.908856,-73.11365
40.908933,-73.113731
40.908943,-73.113757
40.908956,-73.11378
40.908993,-73.113834
40.909006,-73.113859
40.909021,-73.113881
40.909054,-73.113941
40.909063,-73.113999
40.909065,-73.114061
40.909066,-73.114073
40.909068,-73.114081
40.909106,-73.114147
40.909072,-73.114236
40.909043,-73.114299
40.909044,-73.114328
40.909036,-73.114342
40.910111,-73.116871
40.910111,-73.116871
40.910306,-73.116957
40.910321,-73.116967
40.910348,-73.11699
40.910392,-73.117018
40.91042,-73.117031
40.910445,-73.117046
40.910449,-73.117052
40.910453,-73.117053
40.910454,-73.117053
40.910463,-73.117064
40.910484,-73.117097
40.910505,-73.117169
40.910522,-73.117193
40.910594,-73.117241
40.910627,-73.117244
40.910658,-73.117252
40.91073,-73.117274
40.910758,-73.117286
40.91084,-73.117341
40.910856,-73.11736
40.910873,-73.117375
40.910928,-73.117366
40.910952,-73.117371
40.910974,-73.117388
40.910985,-73.117436
40.91099,-73.117471
40.910995,-73.117559
40.910999,-73.117588
40.911015,-73.117688
40.911021,-73.117722
40.911029,-73.117751
40.911036,-73.117788
40.911038,-73.117818
40.911058,-73.117903
40.911063,-73.117927
40.911063,-73.117927
40.911065,-73.117949
40.911065,-73.117949
40.911074,-73.117987
40.91112,-73.118097
40.91112,-73.118097
40.91112,-73.118097
40.91112,-73.118097
40.911075,-73.118346
40.91117,-73.118417
40.911167,-73.118435
40.911144,-73.118437
40.911144,-73.118516
40.911142,-73.118558
40.911135,-73.118599
40.911128,-73.118678
40.911134,-73.118732
40.91114,-73.118768
40.911159,-73.118843
40.911154,-73.1189
40.911148,-73.118937
40.911135,-73.119005
40.911127,-73.11905
40.911123,-73.119082
40.911125,-73.119147
40.911128,-73.119199
40.911126,-73.119232
40.911129,-73.119283
40.911127,-73.119319
40.911135,-73.119344
40.911148,-73.1194
40.911152,-73.119443
40.911169,-73.1195
40.911179,-73.119531
40.911196,-73.119573
40.911205,-73.119637
40.911203,-73.119669
40.911204,-73.119702
40.911224,-73.119814
40.911236,-73.119841
40.911248,-73.119884
40.911278,-73.11994
40.911299,-73.11996
40.911349,-73.120011
40.911358,-73.120042
40.911365,-73.120073
40.911383,-73.120151
40.911382,-73.120185
40.911385,-73.120219
40.911392,-73.120302
40.911398,-73.120333
40.911408,-73.120364
40.911426,-73.120448
40.911449,-73.120506
40.911506,-73.120538
40.911531,-73.120527
40.911554,-73.120509
40.911616,-73.120511
40.911637,-73.120534
40.91165,-73.120564
40.911656,-73.120675
40.911638,-73.120704
40.911642,-73.120777
40.911648,-73.120869
40.911637,-73.120967
40.911638,-73.120998
40.911647,-73.121051
40.911689,-73.12111
40.911721,-73.121124
40.911754,-73.121128
40.911831,-73.121156
40.911831,-73.121156
40.911905,-73.121214
40.911935,-73.121248
40.911957,-73.121258
40.912007,-73.121272
40.912048,-73.121279
40.912075,-73.121285
40.91213,-73.121297
40.912171,-73.121319
40.9122,-73.12133
40.912256,-73.121348
40.91227,-73.121394
40.912268,-73.121424
40.912259,-73.121431
40.912266,-73.121397
40.912287,-73.121382
40.912316,-73.121375
40.91235,-73.121364
40.912499,-73.121361
40.912499,-73.121361
40.912539,-73.121467
40.912539,-73.121467
40.912553,-73.12154
40.912545,-73.121589
40.912542,-73.12168
40.912535,-73.121727
40.91253,-73.121731
40.912531,-73.121736
40.91253,-73.121741
40.907243,-73.109115
40.907244,-73.109099
40.907219,-73.109125
40.907206,-73.109146
40.907209,-73.10921
40.907218,-73.10924
40.90722,-73.109277
40.907215,-73.109308
40.907203,-73.109364
40.907201,-73.109452
40.907251,-73.109582
40.907274,-73.109661
40.90732,-73.1097
40.907361,-73.109726
40.907392,-73.109748
40.907415,-73.109773
40.907441,-73.109787
40.90748,-73.109787
40.907517,-73.109784
40.907554,-73.109788
40.90759,-73.109792
40.907621,-73.109809
40.907629,-73.109823
40.907645,-73.109806
40.907675,-73.109857
40.907722,-73.109886
40.907794,-73.109987
40.907802,-73.110062
40.907801,-73.110132
40.907821,-73.110271
40.907847,-73.110327
40.907861,-73.110382
40.907916,-73.110491
40.907924,-73.110516
40.90793,-73.11055
40.90794,-73.110599
40.907948,-73.110621
40.907953,-73.110664
40.907953,-73.110798
40.907947,-73.110842
40.907921,-73.110978
40.907916,-73.111016
40.907926,-73.111156
40.907933,-73.111221
40.907951,-73.111255
40.907967,-73.111284
40.908009,-73.111355
40.908021,-73.111386
40.908044,-73.111428
40.908088,-73.111457
40.908126,-73.111495
40.90815,-73.111509
40.90821,-73.11155
40.908235,-73.111558
40.908254,-73.111573
40.908273,-73.111609
40.908273,-73.111609
40.908309,-73.111647
40.908309,-73.111647
40.908326,-73.111663
40.908357,-73.111674
40.908378,-73.11169
40.908378,-73.11169
40.908433,-73.111725
40.908433,-73.111725
40.908474,-73.11175
40.908521,-73.11178
40.908741,-73.112042
40.908709,-73.112159
40.908694,-73.1122
40.908694,-73.1122
40.908695,-73.112242
40.908695,-73.112242
40.908715,-73.112284
40.908715,-73.112314
40.90868,-73.112392
40.908666,-73.11243
40.908652,-73.112468
40.908621,-73.112541
40.908604,-73.11257
40.908595,-73.112596
40.908554,-73.112698
40.908538,-73.112729
40.908532,-73.112772
40.90853,-73.112843
40.908537,-73.112894
40.908542,-73.112929
40.908547,-73.112997
40.908559,-73.113041
40.908571,-73.113072
40.908583,-73.113132
40.908588,-73.113205
40.908574,-73.113279
40.908559,-73.113337
40.908552,-73.113416
40.908556,-73.113488
40.908602,-73.113548
40.908639,-73.113539
40.908681,-73.113538
40.908764,-73.11353
40.908787,-73.113535
40.908813,-73.113579
40.908831,-73.113612
40.908867,-73.113677
40.908899,-73.113699
40.908918,-73.113722
40.90896,-73.113774
40.908976,-73.113814
40.908988,-73.113853
40.909011,-73.113891
40.909011,-73.113891
40.909023,-73.113932
40.909023,-73.113932
40.909013,-73.113961
40.908982,-73.113988
40.908921,-73.114034
40.908875,-73.114038
40.908842,-73.114055
40.908851,-73.114086
40.908828,-73.114135
40.908846,-73.114178
40.910378,-73.116892
40.91042,-73.116956
40.91042,-73.116956
40.910484,-73.117007
40.910535,-73.117048
40.91056,-73.117085
40.910576,-73.117109
40.910622,-73.117138
40.910631,-73.117147
40.910647,-73.117151
40.910667,-73.117165
40.910684,-73.117193
40.910704,-73.11722
40.910745,-73.117266
40.910775,-73.117289
40.910832,-73.117325
40.910867,-73.117341
40.910911,-73.117356
40.910946,-73.117383
40.910948,-73.11741
40.910971,-73.117457
40.910964,-73.117451
40.910968,-73.117458
40.91097,-73.117471
40.91099,-73.117538
40.910998,-73.117616
40.910999,-73.117646
40.910999,-73.117665
40.910981,-73.117747
40.91097,-73.117763
40.91097,-73.117763
40.910967,-73.117771
40.910967,-73.117771
40.910969,-73.117775
40.910932,-73.117772
40.910932,-73.117772
40.910932,-73.117772
40.910932,-73.117772
40.911334,-73.118277
40.911272,-73.118369
40.911237,-73.118415
40.911215,-73.118443
40.911192,-73.118494
40.91119,-73.118538
40.911192,-73.118566
40.911189,-73.118623
40.911191,-73.118676
40.911192,-73.118711
40.911198,-73.118772
40.911199,-73.118815
40.911193,-73.118848
40.91118,-73.118948
40.911173,-73.119049
40.911183,-73.119105
40.911206,-73.119194
40.911204,-73.119255
40.911205,-73.119287
40.911206,-73.119345
40.911221,-73.119377
40.911231,-73.119399
40.91124,-73.119434
40.911225,-73.119491
40.911261,-73.119515
40.91128,-73.11956
40.911297,-73.119619
40.911335,-73.119665
40.91137,-73.119713
40.911384,-73.119748
40.911392,-73.119826
40.911406,-73.119884
40.911418,-73.119917
40.911424,-73.119981
40.911445,-73.12002
40.911463,-73.120031
40.911487,-73.120072
40.911479,-73.120154
