RNCID	CellID	SiteID	Longitude	Latitude	Height	Azimuth	DownTilt	CPICHPower	BeamWidth	IndoorFlag	PSC	DL_Frequency
136	22031	220	116.3327	40.0782	28	240	15	33	65	0	42	10713
136	22012	220	116.3327	40.0782	28	0	15	33	65	0	335	10688
136	22022	220	116.3327	40.0782	28	120	15	33	65	0	334	10688
136	22032	220	116.3327	40.0782	28	240	15	33	65	0	42	10688
136	13611	136	116.37686	40.06035	32	0	6	33	65	0	58	10713
136	13621	136	116.37686	40.06035	32	120	6	33	65	0	170	10713
136	13631	136	116.37686	40.06035	36	240	11	33	65	0	54	10713
136	22111	221	116.34786	40.0697	28	20	4	33	65	0	301	10713
136	22121	221	116.34786	40.0697	28	140	2	33	65	0	302	10713
136	22131	221	116.34786	40.0697	28	260	2	33	65	0	210	10713
136	18912	189	116.325	40.0668	38	60	6	33	65	0	8	10688
136	18922	189	116.325	40.0668	38	210	0	33	65	0	20	10688
136	18932	189	116.325	40.0668	38	300	6	33	65	0	87	10688
136	15112	151	116.362587	40.041689	30	0	9	33	65	0	226	10688
136	15122	151	116.362587	40.041689	30	120	9	33	65	0	32	10688
136	15132	151	116.362587	40.041689	30	240	9	33	65	0	321	10688
136	16712	167	116.3242	40.05957	30	0	3	33	65	0	218	10688
136	16722	167	116.3242	40.05957	30	120	3	33	65	0	228	10688
136	16732	167	116.3242	40.05957	30	240	3	33	65	0	146	10688
136	20811	208	116.314	40.0612	26	0	7	33	65	0	192	10713
136	20821	208	116.314	40.0612	26	120	7	33	65	0	338	10713
136	20831	208	116.314	40.0612	26	240	7	33	65	0	329	10713
136	13811	138	116.329	40.0398	30	60	7	33	65	0	291	10713
136	13821	138	116.329	40.0398	30	180	7	33	65	0	180	10713
136	13831	138	116.329	40.0398	30	300	7	33	65	0	79	10713
136	15311	153	116.33327	40.05049	30	0	3	33	65	0	169	10713
136	15321	153	116.33327	40.05049	30	120	3	33	65	0	184	10713
136	15331	153	116.33327	40.05049	30	240	3	33	65	0	324	10713
136	17311	173	116.321	40.0431	20	0	5	33	65	0	27	10713
136	17321	173	116.321	40.0431	20	120	6	33	65	0	42	10713
136	17331	173	116.321	40.0431	20	240	5	33	65	0	88	10713
136	53411	534	116.335	40.0395	30	310	8	33	65	0	153	10713
136	53421	534	116.335	40.0395	30	90	7	33	65	0	11	10713
136	53431	534	116.335	40.0395	30	180	7	33	65	0	5	10713
136	12311	123	116.36671	40.03098	30	20	3	33	65	0	146	10713
136	12321	123	116.36671	40.03098	30	160	4	33	65	0	88	10713
136	12331	123	116.36671	40.03098	28	240	0	33	65	0	348	10713
136	34831	348	116.312	40.058	22	240	6	33	65	0	256	10713
136	21021	210	116.408	40.0489	40	135	7	33	65	0	36	10713
136	21012	210	116.408	40.0489	40	45	9	33	65	0	65	10688
136	21022	210	116.408	40.0489	40	135	7	33	65	0	36	10688
136	23221	232	116.321652	40.054181	23	175	5	33	65	0	40	10713
136	35021	350	116.351	40.043	20	105	4	33	65	0	35	10713
136	11011	110	116.30486	40.07919	22	60	4	33	65	0	389	10713
136	22421	224	116.3801	40.0649	36	120	4	33	65	0	123	10713
136	17111	171	116.433	40.0508	40	0	5	33	65	0	131	10713
136	16421	164	116.409	40.0527	30	120	5	33	65	0	148	10713
136	16411	164	116.409	40.0527	30	330	7	33	65	0	228	10713
136	13011	130	116.415	40.0406	41	15	7	33	65	0	168	10713
136	39711	397	116.422	40.0399	40	90	6	33	65	0	337	10713
136	39631	396	116.314165	40.054862	40	240	3	33	65	0	340	10713
136	34432	344	116.310808	40.073945	28	180	10	33	65	0	357	10688
136	34511	345	116.314	40.051	24	0	6	33	65	0	163	10713
136	34531	345	116.314	40.051	24	240	6	33	65	0	217	10713
136	15611	156	116.38656	40.05196	30	15	3	33	65	0	212	10713
136	15621	156	116.38656	40.05196	30	135	3	33	65	0	195	10713
136	22812	228	116.29867	40.0552	35	0	6	33	65	0	283	10688
136	22822	228	116.29867	40.0552	35	120	6	33	65	0	50	10688
136	22832	228	116.29867	40.0552	35	240	6	33	65	0	289	10688
136	22813	228	116.29867	40.0552	35	0	6	33	65	0	283	10663
136	22823	228	116.29867	40.0552	35	120	6	33	65	0	50	10663
136	22833	228	116.29867	40.0552	35	240	6	33	65	0	289	10663
